,date,Coquimbo,Valparaiso,Metropolitana_de_Santiago,Libertador_Gral__Bernardo_O_Higgins,Maule,Biobio,La_Araucania,Los_Rios,Precio_de_la_gasolina_en_EEUU_dolaresm3,Precio_de_la_onza_troy_de_oro_dolaresoz,Precio_de_la_onza_troy_de_plata_dolaresoz,Precio_del_cobre_refinado_BML_dolareslibra,Precio_del_petroleo_WTI_dolaresbarril,Tipo_de_cambio_del_dolar_observado_diario,Tipo_de_cambio_nominal_multilateral___TCM,Indice_de_tipo_de_cambio_real___TCR_promedio_1986_100,Indice_de_produccion_industrial__mineria,Indice_de_produccion_industrial__manufacturera,year,month,precio_leche,trimestre,Imacec_empalmado,Imacec_produccion_de_bienes,Imacec_industria,Imacec_resto_de_bienes,Imacec_comercio,Imacec_servicios,Imacec_a_costo_de_factores,Imacec_no_minero,Generacion_de_energia_electrica_CDEC_GWh,PIB_Agropecuario_silvicola,PIB_Mineria_del_cobre,PIB_Alimentos,PIB_Comercio,PIB_Transporte,Impuesto_al_valor_agregado,Derechos_de_Importacion,PIB,Ocupacion_en_Agricultura_INE,Ocupacion_en_Transporte_y_almacenamiento_INE,Ocupacion_en_Actividades_de_alojamiento_y_de_servicio_de_comidas_INE,Indice_de_produccion_industrial,Indice_de_ventas_comercio_real_IVCM
45,1982-10-01,3.27214378107071,19.6496266310962,54.8630034651532,89.4586046825084,170.508427678646,210.424873691924,213.907943754639,235.431589052659,2.4526,0.042214999999999996,0.0946,663.0,,662.6800000000001,,,,,1982,10,8.03,3,,,,,,,,,,,,,,,,,,,,,,
46,1982-11-01,0.072862745305292,0.534139608395854,5.54184564075514,5.89782944640448,11.8571297668429,55.3923137971061,91.0528331532881,127.392919860761,2.3649,0.041491,0.0929,656.0,,691.8523809999999,,,,,1982,11,8.21,3,,,,,,,,,,,,,,,,,,,,,,
47,1982-12-01,0.844163397201672,0.174902596885895,4.41241610126457,4.23586046600122,2.21919301397689,1.72974069213663,2.8347905519456,17.6163953324005,2.2396000000000003,0.044428999999999996,0.010589999999999999,668.0,,723.9095239999999,,,,,1982,12,8.1,4,,,,,,,,,,,,,,,,,,,,,,
48,1983-01-01,3.67824836720292,11.7443506421594,14.8971644131929,6.07404651922253,24.3792845397543,74.5720944277784,89.0197107267126,98.2435141620094,2.2283,0.048129,0.0124,712.0,,740.4300000000001,,,,,1983,1,8.23,1,,,,,,,,,,,,,,,,,,,,,,
49,1983-02-01,5.40155555986574,2.37042207724729,6.63275167686027,4.52007751626851,4.01331946819388,3.57067819096103,5.40200304699053,20.3295995020127,2.1849000000000003,0.049111,0.013959999999999998,747.0,,763.83,,,,,1983,2,8.6,1,,,,,,,,,,,,,,,,,,,,,,
50,1983-03-01,0.309477123860392,0.599107142229407,1.8367449709108,2.00280619883953,2.68460898395138,5.63220744803944,28.5344935523946,84.4641602686209,2.1239,0.041967,0.010620000000000001,725.0,,744.765217,,,,,1983,3,9.26,1,,,,,,,,,,,,,,,,,,,,,,
51,1983-04-01,3.57167320169655,7.7099026098799,23.5608053974457,33.3325581114422,41.6035108566284,100.420246131877,161.878050247041,199.589496139408,2.2977000000000003,0.043288,0.01169,763.0,,736.86,,,,,1983,4,10.45,2,,,,,,,,,,,,,,,,,,,,,,
52,1983-05-01,19.1975294037059,55.9739610591492,80.1205872561308,121.873658906212,162.240574111558,179.154082622934,193.299108803045,226.423592027768,2.3001,0.043801,0.01298,80.1,0.00301,751.013636,,,,,1983,5,11.7,2,,,,,,,,,,,,,,,,,,,,,,
53,1983-06-01,24.1777450865049,106.585762915673,147.340872329353,212.603783138778,305.955515704417,326.590385670358,292.038050300732,333.02585298208,2.3184,0.041284,0.01175,771.0,0.0031,770.331818,,,,,1983,6,12.02,2,,,,,,,,,,,,,,,,,,,,,,
54,1983-07-01,113.785496804605,157.110471168122,184.828473263939,215.065178508906,256.860515892803,264.963138012176,264.500068583202,324.252738656924,2.2948,0.042272,0.01209,773.0,0.00316,782.5095239999999,,,,,1983,7,12.37,2,,,,,,,,,,,,,,,,,,,,,,
55,1983-08-01,70.0873921070224,102.761704587317,99.9135234947973,141.555224928745,176.97442604103,212.224660706013,204.448423328966,273.193268985403,2.2864,0.041668000000000004,0.0121,744.0,0.00319,795.486364,,,,,1983,8,12.07,3,,,,,,,,,,,,,,,,,,,,,,
56,1983-09-01,11.1381960762653,26.274318206765,50.929345587956,72.7093798881353,85.3901248430452,125.519494584266,165.941111823937,275.676420877146,2.2499000000000002,0.04118,0.01191,708.0,0.00312,81.2428571,,,,,1983,9,11.41,3,,,,,,,,,,,,,,,,,,,,,,
57,1983-10-01,0.250575162307207,0.528814937329742,7.69825502700054,9.62713178460912,11.910773699722,46.6061502374867,97.9564736984381,134.93684747484,2.1612,0.039358,0.0984,651.0,0.0030399999999999997,83.34,,,,,1983,10,10.59,3,,,,,,,,,,,,,,,,,,,,,,
58,1983-11-01,0.383189543801682,0.1305844161853,0.229211409857509,0.594403102647426,1.87168053126338,2.3011768639801,5.29490479684498,17.2667312923944,2.1112,0.038169,0.08839999999999999,6.3,0.003,85.29095240000001,,,,,1983,11,9.86,3,,,,,,,,,,,,,,,,,,,,,,
59,1983-12-01,0.540071895374046,0.0,0.0211409398623361,0.68936434184858,4.58958403877728,7.30511968230155,28.036983980083,40.0916537499243,1.9622,0.038834,0.09119999999999999,642.0,0.00292,87.0680952,,,,,1983,12,10.04,4,,,,,,,,,,,,,,,,,,,,,,
60,1984-01-01,5.00833986702746,2.76766232606749,4.34848994130719,0.593379843717282,7.38178037200433,25.3584242297158,37.2712414230178,87.7862529803924,2.0708,0.037092,0.08199999999999999,624.0,0.00297,87.8177273,,,,,1984,1,10.95,1,,,,,,,,,,,,,,,,,,,,,,
61,1984-02-01,3.08474508730049,0.0332954545783532,0.139261744682046,0.338139533185104,9.44567387331798,55.2563563471145,85.3908681353811,132.428682406127,2.1321,0.038622000000000004,0.0911,648.0,0.00301,88.1228571,,,,,1984,2,12.37,1,,,,,,,,,,,,,,,,,,,,,,
62,1984-03-01,17.0936143816881,13.1238311801057,23.0298993271469,24.9615813783897,24.5695341285969,37.2121143962475,53.1905788267648,73.6798319902839,2.1757,0.039425,0.0965,681.0,0.00308,88.19772730000001,,,,,1984,3,15.56,1,,,,,,,,,,,,,,,,,,,,,,
63,1984-04-01,1.57551634013166,4.36798701691744,20.4193791738093,22.212248048117,36.5325373992349,43.5685704743609,58.5446000676616,118.599173035733,2.1654,0.038141,0.0925,696.0,0.00306,88.5478947,,,,,1984,4,16.69,2,,,,,,,,,,,,,,,,,,,,,,
64,1984-05-01,15.2981895462092,98.7628896159011,164.805905770935,283.928325564362,338.981373195045,563.842274584669,580.080975430119,463.383061943744,2.1081,0.03774,0.0895,645.0,0.00306,90.1914286,,,,,1984,5,18.72,2,,,,,,,,,,,,,,,,,,,,,,
65,1984-06-01,34.2627973861944,62.7374512963481,110.598590486002,176.884620004107,232.185724001359,297.001136718912,340.199085697543,375.689172966536,2.0095,0.037767,0.0874,619.0,0.003,91.13238100000001,,,,,1984,6,18.5,2,,,,,,,,,,,,,,,,,,,,,,
66,1984-07-01,347.133888882905,441.048603850526,437.633406107858,491.216713365658,481.272154619214,409.44305218027,346.325148641291,340.060503286909,1.972,0.034746,0.0745,604.0,0.0028599999999999997,91.88909089999999,,,,,1984,7,19.1,2,,,,,,,,,,,,,,,,,,,,,,
67,1984-08-01,15.4141764559631,47.3214610159161,69.1680033530965,116.855860575595,116.704517374023,121.549235328715,118.166747933567,143.624845026691,2.0357,0.034768,0.076,607.0,0.00293,92.69,,,,,1984,8,18.75,3,,,,,,,,,,,,,,,,,,,,,,
68,1984-09-01,16.0715424976379,70.5072240086345,105.828020262238,144.462527371192,178.782645442918,200.384840620325,175.665171388625,232.428359236212,2.0663,0.034059,0.0724,588.0,0.00294,100.944706,,,,,1984,9,16.92,3,,,,,,,,,,,,,,,,,,,,,,
69,1984-10-01,1.65305228790548,8.99303569857563,31.8904529617937,52.5443410474201,102.298344324909,179.549301877935,272.127996544936,336.512118948214,1.9915,0.034017,0.0729,578.0,0.0028799999999999997,116.38909100000001,,,,,1984,10,15.47,3,,,,,,,,,,,,,,,,,,,,,,
70,1984-11-01,6.22360784271549,11.6606655965571,21.8191107229498,21.4929146788841,28.3555157936353,31.6955851051719,56.0544478016234,87.0984237779327,1.8557,0.034117,0.075,611.0,0.0028100000000000004,119.580952,,,,,1984,11,14.71,3,,,,,,,,,,,,,,,,,,,,,,
71,1984-12-01,0.308771243058389,0.181542208248919,0.453523490271662,0.111348839089736,0.563818636110142,7.48089095734015,30.2052246874818,73.68771323862,1.7643,0.031953999999999996,0.0667,6.0,0.00269,126.234211,,,,,1984,12,14.69,4,,,,,,,,,,,,,,,,,,,,,,
72,1985-01-01,7.0160326880275,6.04048700347337,11.0764429466736,7.46209301361742,11.5038685598527,51.6081848326833,85.1503656202841,109.684974054341,1.81,0.030275,0.060899999999999996,616.0,0.0025700000000000002,128.980909,,,,,1985,1,14.84,1,,,,,,,,,,,,,,,,,,,,,,
73,1985-02-01,0.279366012686997,0.311298704403755,0.252080536885,0.138496122858668,0.73599833633887,3.47948803415304,25.3806778665544,76.4258784434592,1.963,0.029813,0.0608,6.3,0.0027300000000000002,131.84449999999998,,,,,1985,2,16.32,1,,,,,,,,,,,,,,,,,,,,,,
74,1985-03-01,6.16609804318743,14.5934740250761,15.9224497063848,20.0996589165325,27.5679450971315,53.2174136258186,84.630297150216,124.212997490737,2.1009,0.030367,0.059500000000000004,629.0,0.0028399999999999996,145.694286,,,,,1985,3,19.32,1,,,,,,,,,,,,,,,,,,,,,,
75,1985-04-01,0.242261437269451,1.65928571909521,12.6211912582422,29.1007442001224,68.2420298573181,131.551901660067,191.344440265548,263.899301760572,2.1709,0.032527,0.0645,683.0,0.0028799999999999997,148.760952,,,,,1985,4,20.02,2,,,,,,,,,,,,,,,,,,,,,,
76,1985-05-01,3.91147058942276,23.7749999599023,60.0731039975314,139.926077625363,228.761946692443,362.500133392659,403.387418016258,479.349340631056,2.1519,0.031637,0.0626,695.0,0.0027600000000000003,152.15095200000002,,,,,1985,5,22.45,2,,,,,,,,,,,,,,,,,,,,,,
77,1985-06-01,4.10469280993383,22.02884741396,47.11043619352,101.343364254264,152.66176391957,211.933218093629,241.321279573695,374.651899884838,2.1601,0.031649,0.0617,6.5,0.00272,155.06400000000002,,,,,1985,6,22.87,2,,,,,,,,,,,,,,,,,,,,,,
78,1985-07-01,49.5834966995443,84.0358928643264,112.005771681766,183.935814104893,209.466530461875,215.913091791437,192.227295892255,242.183747244744,2.1065,0.031743,0.0608,667.0,0.0027300000000000002,170.81087,,,,,1985,7,23.06,2,,,,,,,,,,,,,,,,,,,,,,
79,1985-08-01,7.2748627543839,0.689025975667037,4.75983221106381,10.621100800444,29.2187354296892,75.9500664992535,139.259870588734,191.193217127206,1.9886000000000001,0.032979,0.0625,643.0,0.0027800000000000004,176.488095,,,,,1985,8,22.57,3,,,,,,,,,,,,,,,,,,,,,,
80,1985-09-01,6.28145751742756,22.9388799295797,57.8979697995538,78.5953644124112,89.2718470251302,134.532799188127,160.452269793102,229.878255740617,2.004,0.032292,0.060599999999999994,6.2,0.0028299999999999996,178.189444,,,,,1985,9,19.53,3,,,,,,,,,,,,,,,,,,,,,,
81,1985-10-01,8.29855556380174,13.2952110776043,51.7084899574718,79.6457518703254,131.106106515335,149.148776483028,134.403884315345,133.231847679276,2.0853,0.032584,0.061799999999999994,628.0,0.00296,179.192174,,,,,1985,10,18.35,3,,,,,,,,,,,,,,,,,,,,,,
82,1985-11-01,0.110228757985131,1.90873376642922,10.02058724679,15.173519406254,31.3560066427447,65.167047939402,86.3436556610549,120.305271148682,2.103,0.032524000000000004,0.061200000000000004,621.0,0.00308,180.684,,,,,1985,11,15.93,3,,,,,,,,,,,,,,,,,,,,,,
83,1985-12-01,0.10691503253735,0.0505844156814183,0.582483221861165,0.256186043303604,1.02891014830617,2.036243346173,12.4431530999677,50.1772997582606,1.8319999999999999,0.032165,0.058899999999999994,631.0,0.00272,182.4785,,,,,1985,12,15.36,4,,,,,,,,,,,,,,,,,,,,,,
84,1986-01-01,0.157960784050569,0.0286038959392818,0.857651006674157,1.14034109053801,3.41963394904841,17.4802326988825,38.9836405204256,76.6280620560165,1.6428,0.034538,0.060599999999999994,643.0,0.00229,184.798182,,98.65405489999999,,,1986,1,15.75,1,,,,,,,,,,,,,,,,,,,,,,
85,1986-02-01,4.36006536320631,5.44795454532972,11.2165436020634,6.44471317321466,11.3429950151884,42.5295811079918,94.1770829885676,131.696860498236,1.1878,0.033889,0.0588,637.0,0.00154,186.7415,,100.67739800000001,,,1986,2,15.96,1,,,,,,,,,,,,,,,,,,,,,,
86,1986-03-01,0.0943071897086852,0.131477272355711,0.735872481293326,5.41558139194814,26.5509983132564,66.5156383425631,84.0953084883214,127.963992466298,1.0536,0.034571,0.056600000000000004,655.0,0.00125,189.21949999999998,,100.384063,,,1986,3,18.96,1,,,,,,,,,,,,,,,,,,,,,,
87,1986-04-01,4.19034640887277,33.3028571128652,65.0215940107435,127.274666613202,206.586680540824,198.599514570642,204.901150025762,302.421137235577,1.2092,0.034044,0.052199999999999996,6.5,0.0012900000000000001,189.191364,,98.5563105,,,1986,4,19.79,2,,,,,,,,,,,,,,,,,,,,,,
88,1986-05-01,72.5670913683823,197.554253020844,246.067332222958,340.246403113077,389.671197875367,405.408823794507,411.965285232207,461.432687646043,1.3429,0.034256,0.0509,643.0,0.00154,187.93,,98.41631530000001,,,1986,5,24.81,2,,,,,,,,,,,,,,,,,,,,,,
89,1986-06-01,39.8709607660673,168.134301860611,306.336610768465,389.64088331119,460.644409535133,460.39091100084,383.762573846496,447.372248213421,1.0793000000000001,0.034257,0.051500000000000004,6.4,0.00136,188.788095,,97.5129276,,,1986,6,25.37,2,,,,,,,,,,,,,,,,,,,,,,
90,1986-07-01,13.2828823569651,7.17053571841135,11.1259731495153,36.319922484908,83.7918136837875,152.246835221636,171.223107401143,255.349638088729,8.779,0.034834000000000004,0.0504,6.1,0.00116,190.358261,,98.86049220000001,,,1986,7,26.03,2,,,,,,,,,,,,,,,,,,,,,,
91,1986-08-01,35.5139869502946,65.0096590611842,126.373791861054,185.69327170202,203.904117946022,240.476987980782,276.456679042749,366.740619925566,1.0967,0.037592,0.0521,5.9,0.00151,194.4605,,101.823349,,,1986,8,25.56,3,,,,,,,,,,,,,,,,,,,,,,
92,1986-09-01,6.52691502244352,6.4409090898169,19.8931039814781,26.1767131365547,45.0317304566775,86.3481915098556,120.57009130276,201.646020430927,1.0563,0.041729,0.0567,6.1,0.0015,198.324737,,102.369323,,,1986,9,23.43,3,,,,,,,,,,,,,,,,,,,,,,
